train_number,train_name,station_code,station_name,arrival_time,departure_time,distance_km,day_of_journey,runs_on_days
16346,Train,KAWR,Karwar,02:28,02:30,969.0,1,MTWTFSS
16346,Train,CNO,Cancona,03:00,03:02,1005.0,1,MTWTFSS
16346,Train,MAO,Madgaon,03:50,04:00,1051.0,1,MTWTFSS
16346,Train,KRMI,Karmali,04:32,04:34,1091.0,1,MTWTFSS
16346,Train,THVM,Thivim,04:54,04:56,1116.0,1,MTWTFSS
16346,Train,KUDL,Kudal,05:50,05:52,1191.0,1,MTWTFSS
16346,Train,RAJP,Rajapur Road,07:38,07:40,1296.0,1,MTWTFSS
16346,Train,RN,Ratnagiri,09:00,09:05,1386.0,1,MTWTFSS
16346,Train,SGR,Sangmeshwar,09:50,09:52,1432.0,1,MTWTFSS
16346,Train,CHI,Chiplun,10:50,10:52,1492.0,1,MTWTFSS
16346,Train,KHED,Khed,11:20,11:22,1533.0,1,MTWTFSS
16346,Train,ROHA,Roha,13:35,13:40,1671.0,1,MTWTFSS
16346,Train,PNVL,Panvel,14:52,14:55,1748.0,1,MTWTFSS
16346,Train,TNA,Thane,15:47,15:50,1783.0,1,MTWTFSS
16346,Train,LTT,Lokmanyatilak T,17:05,--,1800.0,1,MTWTFSS
16347,Train,TVC,Trivandrum Cntl,--,20:55,0.0,1,MTWTFSS
16347,Train,TVP,Trivandrum Pett,21:00,21:01,3.0,1,MTWTFSS
16347,Train,CRY,Chirayinkeezh,21:25,21:26,29.0,1,MTWTFSS
16347,Train,KVU,Kadakavur,21:31,21:32,32.0,1,MTWTFSS
16347,Train,VAK,Varkalasivagiri,21:44,21:45,41.0,1,MTWTFSS
16347,Train,PVU,Paravur,21:56,21:57,53.0,1,MTWTFSS
16347,Train,MYY,Mayyanad,22:00,22:01,56.0,1,MTWTFSS
16347,Train,QLN,Kollam Jn,22:09,22:12,65.0,1,MTWTFSS
16347,Train,STKT,Sasthankotta,22:30,22:31,85.0,1,MTWTFSS
16347,Train,KPY,Karunagapalli,22:41,22:42,92.0,1,MTWTFSS
16347,Train,KYJ,Kayankulam Jn,22:57,22:59,106.0,1,MTWTFSS
16347,Train,MVLK,Mavelikara,23:08,23:09,114.0,1,MTWTFSS
16347,Train,CNGR,Chengannur,23:21,23:22,126.0,1,MTWTFSS
16347,Train,TRVL,Tiruvalla,23:31,23:32,135.0,1,MTWTFSS
16347,Train,CGY,Changanaseri,23:40,23:41,143.0,1,MTWTFSS
16347,Train,KTYM,Kottayam,00:01,00:04,161.0,1,MTWTFSS
16347,Train,ERN,Ernakulam Town,01:05,01:10,223.0,1,MTWTFSS
16347,Train,AWY,Aluva,01:33,01:35,240.0,1,MTWTFSS
16347,Train,AFK,Angamali,01:45,01:46,249.0,1,MTWTFSS
16347,Train,CKI,Chalakudi,02:00,02:01,264.0,1,MTWTFSS
16347,Train,TCR,Thrisur,02:37,02:40,295.0,1,MTWTFSS
16347,Train,SRR,Shoranur Jn,04:05,04:10,327.0,1,MTWTFSS
16347,Train,PTB,Pattambi,04:24,04:25,339.0,1,MTWTFSS
16347,Train,KTU,Kuttippuram,04:44,04:45,357.0,1,MTWTFSS
16347,Train,TIR,Tirur,04:58,05:00,372.0,1,MTWTFSS
16347,Train,TA,Tanur,05:09,05:10,380.0,1,MTWTFSS
16347,Train,PGI,Parpanangadi,05:19,05:20,388.0,1,MTWTFSS
16347,Train,VLI,Vallikunnu,05:24,05:25,393.0,1,MTWTFSS
16347,Train,FK,Ferok,05:39,05:40,403.0,1,MTWTFSS
16347,Train,CLT,Kozhikkode,06:05,06:10,413.0,1,MTWTFSS
16347,Train,QLD,Quilandi,06:34,06:35,438.0,1,MTWTFSS
16347,Train,BDJ,Vadakara,06:53,06:55,460.0,1,MTWTFSS
16347,Train,MAHE,Mahe,07:09,07:10,472.0,1,MTWTFSS
16347,Train,TLY,Thalassery,07:23,07:25,482.0,1,MTWTFSS
16347,Train,CAN,Kannur,07:55,08:00,502.0,1,MTWTFSS
16347,Train,KPQ,Kannapuram,08:14,08:15,517.0,1,MTWTFSS
16347,Train,PAZ,Payangadi,08:22,08:23,524.0,1,MTWTFSS
16347,Train,ELM,Elimala,08:28,08:29,531.0,1,MTWTFSS
16347,Train,PAY,Payyanur,08:35,08:37,536.0,1,MTWTFSS
16347,Train,TKQ,Trikarpur,08:43,08:44,542.0,1,MTWTFSS
16347,Train,CHV,Charvattur,08:56,08:57,551.0,1,MTWTFSS
16347,Train,NLE,Nileshwar,09:11,09:12,556.0,1,MTWTFSS
16347,Train,KZE,Kanhangad,09:25,09:27,565.0,1,MTWTFSS
16347,Train,BFR,Bekal Fort,09:33,09:34,574.0,1,MTWTFSS
16347,Train,KQK,Kotikulam,09:41,09:42,579.0,1,MTWTFSS
16347,Train,KGQ,Kasaragod,09:55,09:57,588.0,1,MTWTFSS
16347,Train,KMQ,Kumbla,10:11,10:12,600.0,1,MTWTFSS
16347,Train,MAQ,Mangaluru Cntl,11:20,--,634.0,1,MTWTFSS
16348,Train,MAQ,Mangaluru Cntl,--,14:25,0.0,1,MTWTFSS
16348,Train,KMQ,Kumbla,14:53,14:54,34.0,1,MTWTFSS
16348,Train,KGQ,Kasaragod,15:03,15:05,46.0,1,MTWTFSS
16348,Train,KQK,Kotikulam,15:14,15:15,56.0,1,MTWTFSS
16348,Train,KZE,Kanhangad,15:29,15:30,69.0,1,MTWTFSS
16348,Train,NLE,Nileshwar,15:39,15:40,79.0,1,MTWTFSS
16348,Train,CHV,Charvattur,15:49,15:50,84.0,1,MTWTFSS
16348,Train,TKQ,Trikarpur,15:57,15:58,92.0,1,MTWTFSS
16348,Train,PAY,Payyanur,16:08,16:10,98.0,1,MTWTFSS
16348,Train,ELM,Elimala,16:16,16:17,103.0,1,MTWTFSS
16348,Train,PAZ,Payangadi,16:24,16:25,110.0,1,MTWTFSS
16348,Train,KPQ,Kannapuram,16:33,16:34,118.0,1,MTWTFSS
16348,Train,CAN,Kannur,16:52,16:55,132.0,1,MTWTFSS
16348,Train,TLY,Thalassery,17:13,17:15,153.0,1,MTWTFSS
16348,Train,MAHE,Mahe,17:24,17:25,162.0,1,MTWTFSS
16348,Train,BDJ,Vadakara,17:38,17:40,175.0,1,MTWTFSS
16348,Train,QLD,Quilandi,17:59,18:00,197.0,1,MTWTFSS
16348,Train,CLT,Kozhikkode,18:22,18:25,221.0,1,MTWTFSS
16348,Train,FK,Ferok,18:39,18:40,231.0,1,MTWTFSS
16348,Train,VLI,Vallikunnu,18:49,18:50,241.0,1,MTWTFSS
16348,Train,PGI,Parpanangadi,18:59,19:00,246.0,1,MTWTFSS
16348,Train,TA,Tanur,19:07,19:08,254.0,1,MTWTFSS
16348,Train,TIR,Tirur,19:18,19:20,262.0,1,MTWTFSS
16348,Train,KTU,Kuttippuram,19:39,19:40,277.0,1,MTWTFSS
16348,Train,PTB,Pattambi,19:59,20:00,296.0,1,MTWTFSS
16348,Train,SRR,Shoranur Jn,20:35,20:40,307.0,1,MTWTFSS
16348,Train,WKI,Wadakancheri,21:07,21:08,323.0,1,MTWTFSS
16348,Train,TCR,Thrisur,21:25,21:28,340.0,1,MTWTFSS
16348,Train,IJK,Irinjalakuda,21:52,21:53,364.0,1,MTWTFSS
16348,Train,CKI,Chalakudi,22:00,22:01,370.0,1,MTWTFSS
16348,Train,AFK,Angamali,22:15,22:16,385.0,1,MTWTFSS
16348,Train,AWY,Aluva,22:38,22:40,394.0,1,MTWTFSS
16348,Train,ERN,Ernakulam Town,23:10,23:15,411.0,1,MTWTFSS
16348,Train,PVRD,Piravam Road,23:51,23:52,443.0,1,MTWTFSS
16348,Train,KTYM,Kottayam,00:25,00:28,474.0,1,MTWTFSS
16348,Train,CGY,Changanaseri,00:43,00:44,491.0,1,MTWTFSS
16348,Train,TRVL,Tiruvalla,00:53,00:54,499.0,1,MTWTFSS
16348,Train,CNGR,Chengannur,01:03,01:05,508.0,1,MTWTFSS
16348,Train,MVLK,Mavelikara,01:16,01:17,521.0,1,MTWTFSS
16348,Train,KYJ,Kayankulam Jn,01:26,01:28,529.0,1,MTWTFSS
16348,Train,QLN,Kollam Jn,02:17,02:20,569.0,1,MTWTFSS
16348,Train,MYY,Mayyanad,02:28,02:29,578.0,1,MTWTFSS
16348,Train,PVU,Paravur,02:32,02:33,582.0,1,MTWTFSS
16348,Train,VAK,Varkalasivagiri,02:43,02:44,593.0,1,MTWTFSS
16348,Train,CRY,Chirayinkeezh,03:02,03:03,605.0,1,MTWTFSS
16348,Train,TVP,Trivandrum Pett,03:28,03:29,631.0,1,MTWTFSS
16348,Train,TVC,Trivandrum Cntl,04:15,--,634.0,1,MTWTFSS
16349,Train,TVCN,TRIVANDRUMNORTH,--,21:00,0.0,1,MTWTFSS
16349,Train,VAK,Varkalasivagiri,21:31,21:32,35.0,1,MTWTFSS
16349,Train,QLN,Kollam Jn,21:55,21:58,59.0,1,MTWTFSS
16349,Train,KPY,Karunagapalli,22:22,22:23,86.0,1,MTWTFSS
16349,Train,KYJ,Kayankulam Jn,22:38,22:40,100.0,1,MTWTFSS
16349,Train,MVLK,Mavelikara,22:49,22:50,107.0,1,MTWTFSS
16349,Train,CNGR,Chengannur,23:01,23:03,120.0,1,MTWTFSS
16349,Train,TRVL,Tiruvalla,23:12,23:13,129.0,1,MTWTFSS
16349,Train,CGY,Changanaseri,23:21,23:22,137.0,1,MTWTFSS
16349,Train,KTYM,Kottayam,23:40,23:43,155.0,1,MTWTFSS
16349,Train,ERN,Ernakulam Town,00:50,00:55,217.0,1,MTWTFSS
16349,Train,AWY,Aluva,01:18,01:20,234.0,1,MTWTFSS
16349,Train,TCR,Thrisur,02:27,02:30,288.0,1,MTWTFSS
16349,Train,SRR,Shoranur Jn,04:10,04:15,321.0,1,MTWTFSS
16349,Train,VPZ,VAILAPUZHA,04:29,04:30,330.0,1,MTWTFSS
16349,Train,CQA,CHERUKARA,04:39,04:40,342.0,1,MTWTFSS
16349,Train,AAM,Angadippuram,04:48,04:50,349.0,1,MTWTFSS
16349,Train,PKQ,PATTIKKAD,04:59,05:00,354.0,1,MTWTFSS
16349,Train,MLTR,MELATTUR,05:09,05:10,361.0,1,MTWTFSS
16349,Train,TUV,TUVVUR,05:14,05:15,368.0,1,MTWTFSS
16349,Train,VNB,VANIYAMBALAM,05:24,05:25,377.0,1,MTWTFSS
16349,Train,NIL,Nilambur Road,06:05,--,387.0,1,MTWTFSS
16350,Train,NIL,Nilambur Road,--,21:30,0.0,1,MTWTFSS
16350,Train,VNB,VANIYAMBALAM,21:43,21:44,11.0,1,MTWTFSS
16350,Train,TUV,TUVVUR,21:54,21:55,20.0,1,MTWTFSS
16350,Train,MLTR,MELATTUR,22:01,22:02,26.0,1,MTWTFSS
16350,Train,PKQ,PATTIKKAD,22:09,22:10,33.0,1,MTWTFSS
16350,Train,AAM,Angadippuram,22:16,22:17,39.0,1,MTWTFSS
16350,Train,CQA,CHERUKARA,22:24,22:25,46.0,1,MTWTFSS
16350,Train,VPZ,VAILAPUZHA,22:35,22:36,57.0,1,MTWTFSS
16350,Train,SRR,Shoranur Jn,22:45,22:50,67.0,1,MTWTFSS
16350,Train,TCR,Thrisur,23:25,23:28,99.0,1,MTWTFSS
16350,Train,AWY,Aluva,00:15,00:17,154.0,1,MTWTFSS
16350,Train,ERN,Ernakulam Town,00:40,00:45,171.0,1,MTWTFSS
16350,Train,KTYM,Kottayam,01:55,01:58,233.0,1,MTWTFSS
16350,Train,CGY,Changanaseri,02:13,02:14,251.0,1,MTWTFSS
16350,Train,TRVL,Tiruvalla,02:23,02:24,259.0,1,MTWTFSS
16350,Train,CNGR,Chengannur,02:33,02:35,268.0,1,MTWTFSS
16350,Train,MVLK,Mavelikara,02:45,02:46,280.0,1,MTWTFSS
16350,Train,KYJ,Kayankulam Jn,02:55,02:57,288.0,1,MTWTFSS
16350,Train,KPY,Karunagapalli,03:13,03:14,302.0,1,MTWTFSS
16350,Train,QLN,Kollam Jn,03:42,03:45,329.0,1,MTWTFSS
16350,Train,VAK,Varkalasivagiri,04:06,04:07,352.0,1,MTWTFSS
16350,Train,TVCN,TRIVANDRUMNORTH,05:35,--,387.0,1,MTWTFSS
16525,Train,CAPE,Kanyakumari,--,10:10,0.0,1,MTWTFSS
16525,Train,NCJ,Nagercoil Jn,10:25,10:30,16.0,1,MTWTFSS
16525,Train,ERL,Eraniel,10:49,10:50,34.0,1,MTWTFSS
16525,Train,KZT,Kulitthurai,11:04,11:05,49.0,1,MTWTFSS
16525,Train,PASA,Parashshala,11:14,11:15,57.0,1,MTWTFSS
16525,Train,NYY,Neyyattinkara,11:29,11:30,70.0,1,MTWTFSS
16525,Train,TVC,Trivandrum Cntl,12:35,12:40,87.0,1,MTWTFSS
16525,Train,KZK,Kazhakuttam,12:55,12:56,100.0,1,MTWTFSS
16525,Train,CRY,Chirayinkeezh,13:07,13:08,116.0,1,MTWTFSS
16525,Train,KVU,Kadakavur,13:12,13:13,119.0,1,MTWTFSS
16525,Train,VAK,Varkalasivagiri,13:25,13:26,128.0,1,MTWTFSS
16525,Train,PVU,Paravur,13:36,13:37,139.0,1,MTWTFSS
16525,Train,QLN,Kollam Jn,13:52,13:55,152.0,1,MTWTFSS
16525,Train,STKT,Sasthankotta,14:14,14:15,171.0,1,MTWTFSS
16525,Train,KPY,Karunagapalli,14:25,14:26,179.0,1,MTWTFSS
16525,Train,KYJ,Kayankulam Jn,14:44,14:46,192.0,1,MTWTFSS
16525,Train,MVLK,Mavelikara,14:55,14:56,200.0,1,MTWTFSS
16525,Train,CNGR,Chengannur,15:08,15:10,213.0,1,MTWTFSS
16525,Train,TRVL,Tiruvalla,15:20,15:21,222.0,1,MTWTFSS
16525,Train,CGY,Changanaseri,15:30,15:31,230.0,1,MTWTFSS
16525,Train,KTYM,Kottayam,15:55,16:00,247.0,1,MTWTFSS
16525,Train,PVRD,Piravam Road,16:29,16:30,278.0,1,MTWTFSS
16525,Train,TRTR,Triupunittura,16:50,16:51,297.0,1,MTWTFSS
16525,Train,ERN,Ernakulam Town,17:35,17:40,310.0,1,MTWTFSS
16525,Train,AWY,Aluva,18:00,18:02,326.0,1,MTWTFSS
16525,Train,AFK,Angamali,18:12,18:13,336.0,1,MTWTFSS
16525,Train,CKI,Chalakudi,18:27,18:28,351.0,1,MTWTFSS
16525,Train,IJK,Irinjalakuda,18:37,18:38,357.0,1,MTWTFSS
16525,Train,PUK,Pudukad,18:49,18:50,368.0,1,MTWTFSS
16525,Train,TCR,Thrisur,19:05,19:08,381.0,1,MTWTFSS
16525,Train,WKI,Wadakancheri,19:29,19:30,398.0,1,MTWTFSS
16525,Train,OTP,Ottappalam,20:34,20:35,427.0,1,MTWTFSS
16525,Train,PGT,Palakkad Jn,21:02,21:05,458.0,1,MTWTFSS
16525,Train,CBE,Coimbatore Jn,22:54,22:57,513.0,1,MTWTFSS
16525,Train,TUP,Tiruppur,23:43,23:45,563.0,1,MTWTFSS
16525,Train,ED,Erode Jn,00:40,00:45,613.0,1,MTWTFSS
16525,Train,SA,Salem Jn,01:37,01:40,676.0,1,MTWTFSS
16525,Train,TPT,Tirupattur Jn,03:09,03:10,788.0,1,MTWTFSS
16525,Train,KPN,Kuppam,04:28,04:30,840.0,1,MTWTFSS
16525,Train,BWT,Bangarapet,05:07,05:09,874.0,1,MTWTFSS
16525,Train,MLO,Malur,05:29,05:30,901.0,1,MTWTFSS
16525,Train,WFD,Whitefield,05:59,06:01,921.0,1,MTWTFSS
16525,Train,KJM,Krishnarajapurm,06:10,06:12,930.0,1,MTWTFSS
16525,Train,BNCE,Bengaluru East,06:22,06:23,937.0,1,MTWTFSS
16525,Train,BNC,Bengaluru Cant,06:29,06:31,940.0,1,MTWTFSS
16525,Train,SBC,KSR Bengaluru,07:00,--,944.0,1,MTWTFSS
16526,Train,SBC,KSR Bengaluru,--,20:10,0.0,1,MTWTFSS
16526,Train,BNC,Bengaluru Cant,20:21,20:22,5.0,1,MTWTFSS
16526,Train,KJM,Krishnarajapurm,20:34,20:36,15.0,1,MTWTFSS
16526,Train,WFD,Whitefield,20:45,20:46,24.0,1,MTWTFSS
16526,Train,MLO,Malur,21:01,21:02,44.0,1,MTWTFSS
16526,Train,BWT,Bangarapet,21:22,21:24,71.0,1,MTWTFSS
16526,Train,KPN,Kuppam,21:49,21:50,105.0,1,MTWTFSS
16526,Train,TPT,Tirupattur Jn,22:54,22:55,156.0,1,MTWTFSS
16526,Train,SA,Salem Jn,00:22,00:25,269.0,1,MTWTFSS
16526,Train,ED,Erode Jn,01:20,01:25,331.0,1,MTWTFSS
16526,Train,TUP,Tiruppur,02:08,02:10,382.0,1,MTWTFSS
16526,Train,CBE,Coimbatore Jn,02:57,03:00,432.0,1,MTWTFSS
16526,Train,PGT,Palakkad Jn,04:15,04:20,487.0,1,MTWTFSS
16526,Train,OTP,Ottappalam,04:44,04:45,518.0,1,MTWTFSS
16526,Train,WKI,Wadakancheri,05:19,05:20,547.0,1,MTWTFSS
16526,Train,TCR,Thrisur,05:40,05:43,564.0,1,MTWTFSS
16526,Train,PUK,Pudukad,05:57,05:58,577.0,1,MTWTFSS
16526,Train,IJK,Irinjalakuda,06:10,06:11,587.0,1,MTWTFSS
16526,Train,CKI,Chalakudi,06:17,06:18,594.0,1,MTWTFSS
16526,Train,AFK,Angamali,06:35,06:36,609.0,1,MTWTFSS
16526,Train,AWY,Aluva,06:48,06:50,618.0,1,MTWTFSS
16526,Train,ERN,Ernakulam Town,07:10,07:15,635.0,1,MTWTFSS
16526,Train,TRTR,Triupunittura,07:33,07:34,647.0,1,MTWTFSS
16526,Train,PVRD,Piravam Road,07:53,07:54,666.0,1,MTWTFSS
16526,Train,KTYM,Kottayam,08:22,08:25,697.0,1,MTWTFSS
16526,Train,CGY,Changanaseri,08:40,08:41,715.0,1,MTWTFSS
16526,Train,TRVL,Tiruvalla,08:50,08:51,723.0,1,MTWTFSS
16526,Train,CNGR,Chengannur,09:00,09:02,732.0,1,MTWTFSS
16526,Train,MVLK,Mavelikara,09:13,09:14,744.0,1,MTWTFSS
16526,Train,KYJ,Kayankulam Jn,09:24,09:26,752.0,1,MTWTFSS
16526,Train,KPY,Karunagapalli,09:40,09:41,766.0,1,MTWTFSS
16526,Train,STKT,Sasthankotta,09:50,09:51,773.0,1,MTWTFSS
16526,Train,QLN,Kollam Jn,10:10,10:13,793.0,1,MTWTFSS
16526,Train,PVU,Paravur,10:25,10:26,805.0,1,MTWTFSS
16526,Train,VAK,Varkalasivagiri,10:37,10:38,817.0,1,MTWTFSS
16526,Train,KVU,Kadakavur,10:48,10:49,826.0,1,MTWTFSS
16526,Train,CRY,Chirayinkeezh,10:54,10:55,829.0,1,MTWTFSS
16526,Train,KZK,Kazhakuttam,11:10,11:11,844.0,1,MTWTFSS
16526,Train,TVP,Trivandrum Pett,11:24,11:25,855.0,1,MTWTFSS
16526,Train,TVC,Trivandrum Cntl,11:50,11:55,858.0,1,MTWTFSS
16526,Train,NYY,Neyyattinkara,12:19,12:20,875.0,1,MTWTFSS
16526,Train,PASA,Parashshala,12:34,12:35,887.0,1,MTWTFSS
16526,Train,KZT,Kulitthurai,12:44,12:45,895.0,1,MTWTFSS
16526,Train,ERL,Eraniel,13:04,13:05,910.0,1,MTWTFSS
16526,Train,NCJ,Nagercoil Jn,13:40,13:43,929.0,1,MTWTFSS
16526,Train,CAPE,Kanyakumari,14:50,--,944.0,1,MTWTFSS
16527,Train,YPR,Yesvantpur Jn,--,20:00,0.0,1,MTWTFSS
16527,Train,BAND,Banaswadi,20:24,20:26,15.0,1,MTWTFSS
16527,Train,CRLM,Carmelaram,20:44,20:45,32.0,1,MTWTFSS
16527,Train,HSRA,Hosur,21:13,21:15,67.0,1,MTWTFSS
16527,Train,DPJ,Dharmapuri,22:44,22:45,159.0,1,MTWTFSS
16527,Train,SA,Salem Jn,00:32,00:35,225.0,1,MTWTFSS
16527,Train,ED,Erode Jn,01:30,01:35,288.0,1,MTWTFSS
16527,Train,TUP,Tiruppur,02:15,02:20,338.0,1,MTWTFSS
16527,Train,CBE,Coimbatore Jn,03:27,03:30,388.0,1,MTWTFSS
16527,Train,PGT,Palakkad Jn,04:50,04:55,443.0,1,MTWTFSS
16527,Train,SRR,Shoranur Jn,05:55,06:00,487.0,1,MTWTFSS
16527,Train,KTU,Kuttippuram,06:29,06:30,517.0,1,MTWTFSS
16527,Train,TIR,Tirur,06:48,06:50,532.0,1,MTWTFSS
16527,Train,PGI,Parpanangadi,07:09,07:10,548.0,1,MTWTFSS
16527,Train,CLT,Kozhikkode,07:37,07:40,573.0,1,MTWTFSS
16527,Train,QLD,Quilandi,07:59,08:00,597.0,1,MTWTFSS
16527,Train,BDJ,Vadakara,08:19,08:20,619.0,1,MTWTFSS
16527,Train,TLY,Thalassery,08:43,08:45,641.0,1,MTWTFSS
16527,Train,CAN,Kannur,09:45,--,662.0,1,MTWTFSS
16528,Train,CAN,Kannur,--,18:05,0.0,1,MTWTFSS
16528,Train,TLY,Thalassery,18:24,18:25,21.0,1,MTWTFSS
16528,Train,BDJ,Vadakara,18:39,18:40,43.0,1,MTWTFSS
16528,Train,QLD,Quilandi,18:59,19:00,65.0,1,MTWTFSS
16528,Train,CLT,Kozhikkode,19:27,19:30,90.0,1,MTWTFSS
16528,Train,PGI,Parpanangadi,19:52,19:53,115.0,1,MTWTFSS
16528,Train,TIR,Tirur,20:03,20:05,131.0,1,MTWTFSS
16528,Train,KTU,Kuttippuram,20:19,20:20,146.0,1,MTWTFSS
16528,Train,SRR,Shoranur Jn,21:00,21:05,176.0,1,MTWTFSS
16528,Train,PGT,Palakkad Jn,21:57,22:00,220.0,1,MTWTFSS
16528,Train,CBE,Coimbatore Jn,23:17,23:20,274.0,1,MTWTFSS
16528,Train,TUP,Tiruppur,00:03,00:05,325.0,1,MTWTFSS
16528,Train,ED,Erode Jn,01:00,01:05,375.0,1,MTWTFSS
16528,Train,SA,Salem Jn,01:57,02:00,438.0,1,MTWTFSS
16528,Train,DPJ,Dharmapuri,03:23,03:25,504.0,1,MTWTFSS
16528,Train,HSRA,Hosur,04:53,04:55,596.0,1,MTWTFSS
16528,Train,CRLM,Carmelaram,05:24,05:25,631.0,1,MTWTFSS
16528,Train,BAND,Banaswadi,06:18,06:20,647.0,1,MTWTFSS
16528,Train,YPR,Yesvantpur Jn,07:50,--,662.0,1,MTWTFSS
16603,Train,MAQ,Mangaluru Cntl,--,17:40,0.0,1,MTWTFSS
16603,Train,KGQ,Kasaragod,18:18,18:20,46.0,1,MTWTFSS
16603,Train,KZE,Kanhangad,18:44,18:45,69.0,1,MTWTFSS
16603,Train,NLE,Nileshwar,18:53,18:54,79.0,1,MTWTFSS
16603,Train,CHV,Charvattur,19:00,19:01,84.0,1,MTWTFSS
16603,Train,PAY,Payyanur,19:11,19:13,98.0,1,MTWTFSS
16603,Train,PAZ,Payangadi,19:24,19:25,110.0,1,MTWTFSS
16603,Train,CAN,Kannur,19:57,20:00,132.0,1,MTWTFSS
16603,Train,TLY,Thalassery,20:18,20:20,153.0,1,MTWTFSS
16603,Train,MAHE,Mahe,20:29,20:30,162.0,1,MTWTFSS
16603,Train,BDJ,Vadakara,20:43,20:45,175.0,1,MTWTFSS
16603,Train,QLD,Quilandi,21:04,21:05,197.0,1,MTWTFSS
16603,Train,CLT,Kozhikkode,21:32,21:35,221.0,1,MTWTFSS
16603,Train,FK,Ferok,21:49,21:50,231.0,1,MTWTFSS
16603,Train,TIR,Tirur,22:18,22:20,262.0,1,MTWTFSS
16603,Train,KTU,Kuttippuram,22:39,22:40,277.0,1,MTWTFSS
16603,Train,SRR,Shoranur Jn,23:15,23:20,307.0,1,MTWTFSS
16603,Train,TCR,Thrisur,00:07,00:10,340.0,1,MTWTFSS
16603,Train,AWY,Aluva,01:20,01:22,394.0,1,MTWTFSS
16603,Train,ERS,Ernakulam Jn,01:50,01:55,414.0,1,MTWTFSS
16603,Train,SRTL,Cherthala,02:31,02:32,447.0,1,MTWTFSS
16603,Train,ALLP,Alleppey,02:55,02:58,471.0,1,MTWTFSS
16603,Train,AMPA,Ambalappuzha,03:09,03:10,483.0,1,MTWTFSS
16603,Train,HAD,Harippad,03:27,03:28,501.0,1,MTWTFSS
16603,Train,KYJ,Kayankulam Jn,03:45,03:47,514.0,1,MTWTFSS
16603,Train,KPY,Karunagapalli,04:00,04:01,528.0,1,MTWTFSS
16603,Train,QLN,Kollam Jn,04:27,04:30,555.0,1,MTWTFSS
16603,Train,PVU,Paravur,04:41,04:42,567.0,1,MTWTFSS
16603,Train,VAK,Varkalasivagiri,04:52,04:53,578.0,1,MTWTFSS
16603,Train,TVC,Trivandrum Cntl,06:20,--,619.0,1,MTWTFSS
16604,Train,TVC,Trivandrum Cntl,--,19:25,0.0,1,MTWTFSS
16604,Train,VAK,Varkalasivagiri,20:03,20:04,41.0,1,MTWTFSS
16604,Train,PVU,Paravur,20:14,20:15,53.0,1,MTWTFSS
16604,Train,QLN,Kollam Jn,20:27,20:30,65.0,1,MTWTFSS
16604,Train,KPY,Karunagapalli,20:52,20:53,92.0,1,MTWTFSS
16604,Train,KYJ,Kayankulam Jn,21:13,21:15,106.0,1,MTWTFSS
16604,Train,HAD,Harippad,21:29,21:30,119.0,1,MTWTFSS
16604,Train,AMPA,Ambalappuzha,21:47,21:48,137.0,1,MTWTFSS
16604,Train,ALLP,Alleppey,22:00,22:03,149.0,1,MTWTFSS
16604,Train,MAKM,Mararikulam,22:14,22:15,162.0,1,MTWTFSS
16604,Train,SRTL,Cherthala,22:24,22:25,173.0,1,MTWTFSS
16604,Train,TUVR,Turavur,22:34,22:35,183.0,1,MTWTFSS
16604,Train,ERS,Ernakulam Jn,23:25,23:30,206.0,1,MTWTFSS
16604,Train,AWY,Aluva,23:56,23:58,225.0,1,MTWTFSS
16604,Train,TCR,Thrisur,00:47,00:50,280.0,1,MTWTFSS
16604,Train,SRR,Shoranur Jn,01:55,02:00,313.0,1,MTWTFSS
16604,Train,KTU,Kuttippuram,02:29,02:30,343.0,1,MTWTFSS
16604,Train,TIR,Tirur,02:43,02:44,358.0,1,MTWTFSS
16604,Train,CLT,Kozhikkode,03:25,03:30,399.0,1,MTWTFSS
16604,Train,QLD,Quilandi,03:47,03:48,423.0,1,MTWTFSS
16604,Train,BDJ,Vadakara,03:58,04:00,445.0,1,MTWTFSS
16604,Train,MAHE,Mahe,04:13,04:15,458.0,1,MTWTFSS
16604,Train,TLY,Thalassery,04:28,04:30,467.0,1,MTWTFSS
16604,Train,CAN,Kannur,04:55,05:00,488.0,1,MTWTFSS
16604,Train,PAZ,Payangadi,05:19,05:20,510.0,1,MTWTFSS
16604,Train,PAY,Payyanur,05:30,05:32,521.0,1,MTWTFSS
16604,Train,CHV,Charvattur,05:49,05:50,536.0,1,MTWTFSS
16604,Train,NLE,Nileshwar,06:03,06:05,541.0,1,MTWTFSS
16604,Train,KZE,Kanhangad,06:16,06:18,551.0,1,MTWTFSS
16604,Train,KGQ,Kasaragod,06:38,06:40,574.0,1,MTWTFSS
16604,Train,MAQ,Mangaluru Cntl,08:15,--,619.0,1,MTWTFSS
16605,Train,MAQ,Mangaluru Cntl,--,07:20,0.0,1,MTWTFSS
16605,Train,MJS,Manjeshwar,07:39,07:40,17.0,1,MTWTFSS
16605,Train,KMQ,Kumbla,07:54,07:55,34.0,1,MTWTFSS
16605,Train,KGQ,Kasaragod,08:04,08:05,46.0,1,MTWTFSS
16605,Train,KZE,Kanhangad,08:24,08:25,69.0,1,MTWTFSS
16605,Train,NLE,Nileshwar,08:34,08:35,79.0,1,MTWTFSS
16605,Train,CHV,Charvattur,08:44,08:45,84.0,1,MTWTFSS
16605,Train,PAY,Payyanur,08:59,09:00,98.0,1,MTWTFSS
